Datetime,Hs,Tp,Wvx,Wvy,yout
2000-02-15,0.4289320436897588,0.5001660038520389,0.2446504922534462,0.67850825331218,0.2598456779960352
2000-02-16,0.4032983560335184,0.47864510769161595,0.26071763915315105,0.6773174064195042,0.26164429064929395
2000-02-17,0.2888256660224456,0.35515770073980457,0.35021111390636617,0.6594730406761704,0.26344290330255316
2000-02-18,0.20872440888269575,0.2981397904515447,0.3835658583883388,0.6422198070281684,0.26524151595581236
2000-02-19,0.2723924489003048,0.15713690273015607,0.5517019917600807,0.5858861369520145,0.2670401286090711
2000-02-20,0.26322258618481487,0.16337074225138776,0.5678280449870645,0.5847579533272996,0.2688387412623303
2000-02-21,0.13586057724065093,0.08601839588551075,0.5398055838109421,0.5493181637053957,0.2706373539155895
2000-02-22,0.308176170794575,0.18297405863786537,0.5472723558184337,0.60117849404629,0.2724359665688483
2000-02-23,0.33736461236582443,0.19077357440659903,0.553301366909085,0.604142434987119,0.2742345792221075
2000-02-24,0.2424611507602096,0.19210148663137944,0.5534429902515037,0.6048442200361444,0.2760331918753667
2000-02-25,0.2200351524270608,0.2339016243667481,0.5238721570515229,0.6324429677852679,0.27783180452862544
2000-02-26,0.2539871171254836,0.22687364156709272,0.5246788114170658,0.6285562933571256,0.27963041718188464
2000-02-27,0.2563588991612304,0.488119859099842,0.46158049035343063,0.7686528408954523,0.28142902983514384
2000-02-28,0.21501754495602585,0.35837132714791853,0.37263209282291887,0.6727150151863774,0.2832276424884026
2000-02-29,0.22037961429499847,0.22265794203286465,0.4412444382663604,0.6198230459600083,0.2850262551416618
2000-03-01,0.22452114773074844,0.18958260619758266,0.44625276906214967,0.6027120396884967,0.286824867794921
2000-03-02,0.24094253050084055,0.25904286301924595,0.46595567074879735,0.6446267727568556,0.28862348044817976
2000-03-03,0.3013198049710957,0.2214250290737274,0.5561313413479552,0.6204436890246108,0.29042209310143896
2000-03-04,0.298413751386722,0.18878799956180836,0.47405340678075214,0.6074408325332377,0.29222070575469816
2000-03-05,0.18890618873497791,0.26230062050695724,0.34634401090208367,0.5984669033901772,0.2940193184079569
2000-03-06,0.2161004766662457,0.14242541911244055,0.4000649998351291,0.5571109773449959,0.29581793106121657
2000-03-07,0.40026616480398325,0.25668092202991777,0.33327844779824,0.5846195354750682,0.2976165437144753
2000-03-08,0.7588168810646089,0.37152493855283797,0.34221700279801415,0.6649932340379618,0.29941515636773497
2000-03-09,0.6874314249716753,0.38083184530345726,0.3498717403931043,0.67491146049849,0.3012137690209937
2000-03-10,0.26041257351329733,0.2835255065360015,0.4867516652834741,0.6598794056729835,0.30301238167425293
2000-03-11,0.27268517633215694,0.2527435282100815,0.5007196530872712,0.6436445639862518,0.30481099432751213
2000-03-12,0.20319798608153122,0.30418644691914587,0.4966019240520042,0.6713917027420706,0.30660960698077133
2000-03-13,0.30920006536416905,0.43995660613124254,0.4346435814223827,0.7383344455670048,0.3084082196340301
2000-03-14,0.46837659952354743,0.5592624269730267,0.28123568659601983,0.7451895164477966,0.3102068322872893
2000-03-15,0.41867616986956263,0.5447737462554183,0.26139402758812696,0.7223936834855123,0.3120054449405485
2000-03-16,0.2652415393336813,0.4531067780521494,0.3691630418359171,0.7264550767205844,0.31380405759380725
2000-03-17,0.2769072911980046,0.11297959891317455,0.5008448738472593,0.5681522858392422,0.31560267024706645
2000-03-18,0.23561347246742328,0.13988700706873552,0.5519556775453262,0.5762381925980489,0.31740128290032565
2000-03-19,0.15689746851723702,0.15857833889016498,0.5502468038628138,0.5870376804920073,0.3191998955535844
2000-03-20,0.18628790085453498,0.16766359503637907,0.3984225082945277,0.5716157821746916,0.3209985082068436
2000-03-21,0.3930532220493499,0.2439640164570943,0.32702360140708997,0.570240393135718,0.3227971208601028
2000-03-22,0.5124072563839668,0.2891627520111414,0.4007126019224133,0.6442845598089257,0.3245957335133616
2000-03-23,0.46952741510741647,0.32588123518014456,0.3968854097373524,0.663939959482335,0.3263943461666208
2000-03-24,0.3907163879686827,0.32869357797206034,0.2866919566187536,0.5935017398785007,0.32819295881988
2000-03-25,0.33184463070364784,0.34154751167559716,0.30304392740678254,0.6179696737136736,0.32999157147313873
2000-03-26,0.25871520134568526,0.31253759768904144,0.38633334156166255,0.651915960365838,0.33179018412639794
2000-03-27,0.2223767164557861,0.24762867190427218,0.4720791202988968,0.6391920639212108,0.33358879677965714
2000-03-28,0.23679557926931707,0.2757251218651141,0.4469180604748997,0.6504796839616696,0.3353874094329159
2000-03-29,0.22000176207948657,0.27101036431492265,0.37540855821275065,0.6219751064715193,0.3371860220861751
2000-03-30,0.20061210922020997,0.14064500821013098,0.4499451979246639,0.5764456831997451,0.3389846347394343
2000-03-31,0.18413729159267186,0.9085821768489741,0.343077815524251,0.9758869952358513,0.34078324739269306
2000-04-01,0.16780748387594938,0.9021264619333862,0.12244468527086466,0.8542924810910346,0.3393103423283357
2000-04-02,0.16557406528784838,0.1476996956604385,0.3812289625792199,0.5484749556118289,0.3378374372639774
2000-04-03,0.19223945053495828,0.21227401257201667,0.4007474957000098,0.5994724862170161,0.3363645321996196
2000-04-04,0.16742618048168562,0.24171195536671886,0.463809575081725,0.6348685001265297,0.33489162713526177
2000-04-05,0.27789984187233224,0.20539163525476445,0.3120133601883621,0.5241493914256007,0.3334187220709035
2000-04-06,0.42987253051964985,0.30989034749289246,0.296961572341054,0.5897338893334432,0.33194581700654613
2000-04-07,0.3748841729884074,0.3283622834651906,0.3190469812124987,0.6219144565610533,0.3304729119421883
2000-04-08,0.2415741701946922,0.28905964257456573,0.341207275157444,0.6122765283760124,0.32900000687783004
2000-04-09,0.25662916220778986,0.7542652018246783,0.24399819061984068,0.8442949425271581,0.3275271018134722
2000-04-10,0.2486762191614136,0.583753352120733,0.32351848695403396,0.7830698108324756,0.32605419674911484
2000-04-11,0.23014546802488603,0.5052632208046975,0.38536129172039607,0.7619953649293245,0.3245812916847566
2000-04-12,0.2262574259043172,0.4774310606740806,0.3891468281541663,0.7474889745346069,0.32310838662039876
2000-04-13,0.24290806166892,0.4663684299677511,0.41648391945711505,0.7489522597002024,0.32163548155604094
2000-04-14,0.2547856102263553,0.12061331772232126,0.49599062640850705,0.5722011236215183,0.32016257649168267
2000-04-15,0.19266199669761835,0.16742767442309714,0.5105119060028265,0.5973678452015401,0.3186896714273253
2000-04-16,0.16238166664622092,0.22136139532345617,0.48879107762278273,0.6263671416360153,0.3172167663629675
2000-04-17,0.18350655677677122,0.2800184252188195,0.4566290771272512,0.6546528431363758,0.3157438612986092
2000-04-18,0.14736519129573378,0.3237498058700635,0.42366479220619135,0.6714821414399033,0.3142709562342514
2000-04-19,0.1843951459881881,0.3853914287683847,0.3541181658974144,0.6798655232876503,0.312798051169894
2000-04-20,0.22430788099141277,0.6045288705128057,0.2614785690204975,0.7611558225674907,0.31132514610553574
2000-04-21,0.21652417002216837,0.592459754996292,0.324135873738655,0.7884885537615341,0.3098522410411779
2000-04-22,0.3462384474788031,0.48611312031412657,0.23084743797227059,0.6551788117109126,0.3083793359768201
2000-04-23,0.3067405204685006,0.3813216879861633,0.25166249568258453,0.5963168961384878,0.30690643091246184
2000-04-24,0.33824229621761426,0.3565856611048164,0.25406532193892595,0.5788364379513653,0.305433525848104
2000-04-25,0.4266481223765426,0.4589079356132493,0.21326507057547195,0.6138504529207824,0.30396062078374664
2000-04-26,0.36355107439329126,0.37046760862888994,0.2859284813543209,0.6233311248431196,0.3024877157193884
2000-04-27,0.2987973381638205,0.28013023165334927,0.3598245351480892,0.6187354164783836,0.30101481065503055
2000-04-28,0.21644328072285837,0.2255224355001217,0.3966410957866632,0.6053876234765279,0.29954190559067273
2000-04-29,0.24773306990666902,0.1479910659558349,0.5197531375292012,0.5862392318373754,0.29806900052631446
2000-04-30,0.27820556372615474,0.26615110604912795,0.5659617420431042,0.6428566386171105,0.2965960954619571
2000-05-01,0.3068915346483801,0.38143653673184486,0.5412765787924667,0.7106608325149688,0.29512319039759927
2000-05-02,0.38385676177512684,0.4991700011093345,0.5108438482333861,0.7766317203743336,0.293650285333241
2000-05-03,0.39495782742209956,0.5085082166834319,0.5072157985269823,0.7817498342677192,0.2921773802688832
2000-05-04,0.35968666819986944,0.47279162021650134,0.48065097166198373,0.7619146847157723,0.2907044752045258
2000-05-05,0.30794574649233103,0.43692159900475536,0.5740812685038779,0.7354399406025237,0.289231570140168
2000-05-06,0.4446786689219213,0.523041618735541,0.255953434551778,0.7037790756636078,0.2877586650758097
2000-05-07,0.4473306191986264,0.504134893248999,0.1960003917662958,0.6302891131292665,0.2862857600114519
2000-05-08,0.26089803152035795,0.350760865858598,0.3263251880359708,0.6419164565000439,0.2848128549470945
2000-05-09,0.25709214459174623,0.3419157352820862,0.31432869568675825,0.6273646772654649,0.28333994988273625
2000-05-10,0.2263557946830122,0.3664531091531129,0.33783458648716946,0.6592669911465958,0.28186704481837843
2000-05-11,0.19587133868137135,0.25038430361943653,0.41602502280408105,0.6277523712458053,0.2803941397540206
2000-05-12,0.2874903457073031,0.3850664656913191,0.41701093264937716,0.7038900609291502,0.27892123468966235
2000-05-13,0.3450684234314175,0.43836066340005864,0.402087626382338,0.7294786594228249,0.27744832962530497
2000-05-14,0.22126441612980124,0.447904711419538,0.4011249835749555,0.7345503607506885,0.27597542456094715
2000-05-15,0.126900445333916,0.4039766145112761,0.30623212442340075,0.6624200714521837,0.2745025194965889
2000-05-16,0.14314206947514685,0.40760679555191515,0.33052787259531996,0.6804817021360563,0.27302961443223106
2000-05-17,0.28214938214903074,0.3605791907105237,0.25226277713389245,0.5799401156474495,0.2715567093678737
2000-05-18,0.3076276794342764,0.3369065973606208,0.26608034644958267,0.577199581175799,0.2700838043035154
2000-05-19,0.1638787309100644,0.24454020544258848,0.3642529069599721,0.599153058759984,0.2686108992391576
2000-05-20,0.14893208380874606,0.9009241699141088,0.18717167989924255,0.9012264818713769,0.2671379941747998
2000-05-21,0.18988291048349226,0.799302430149716,0.15947533293388572,0.8142144030573346,0.2656650891104415
2000-05-22,0.1829048321372713,0.32318973083025226,0.3067231969298587,0.6083133583678295,0.26419218404608413
2000-05-23,0.13072810154235168,0.3173298665718184,0.4195852357638031,0.6667271938544541,0.2627192789817263
2000-05-24,0.1429489558778613,0.2861385127188313,0.5267286200824773,0.6605038614437981,0.26124637391736805
2000-05-25,0.15477126942091263,0.1888074839064982,0.5476053766575697,0.6043219880022018,0.2597734688530102
2000-05-26,0.17419504542672506,0.24304924291455465,0.5459028877255606,0.6344462960989529,0.25830056378865285
2000-05-27,0.1282778119209807,0.2654259055190672,0.550468442800014,0.6458763396781196,0.2568276587242946
2000-05-28,0.06442602197844079,0.3567753413045269,0.3888097735017403,0.6786088575233161,0.25535475365993676
2000-05-29,0.025799284067214195,0.3609976209218423,0.6884302131212308,0.6400392175409224,0.25388184859557894
2000-05-30,0.23849102696170085,0.5417094966590612,0.16877848053821065,0.6271092608432733,0.2524089435312207
2000-05-31,0.29759321812794365,0.4698834091249471,0.1925956054028679,0.595661890646104,0.2509360384668633
2000-06-01,0.3971598269620695,0.6021468267756996,0.15255767911921753,0.65828631607367,0.24946313340250548
2000-06-02,0.5673740803953067,0.583063068985032,0.16396996792097057,0.656598791299137,0.2479902283381472
2000-06-03,0.5220242753670528,0.49445194613446897,0.20970947405433737,0.6387956419725661,0.2465173232737894
2000-06-04,0.35596050324289275,0.4755169742414467,0.23005590635505596,0.6463453379725606,0.25079413921525395
2000-06-05,0.19511498198903537,0.4099680056772592,0.25292449424592606,0.6202428564808204,0.25507095515671807
2000-06-06,0.22162190262132778,0.44276307900492207,0.21009711074674697,0.5957628191063327,0.2593477710981822
2000-06-07,0.29847421245171984,0.35825211128063195,0.2433723775288641,0.5662224342430411,0.2636245870396463
2000-06-08,0.24086184020444343,0.3258935945403586,0.2821784244908946,0.5866647479357764,0.26790140298111087
2000-06-09,0.17065895681434093,0.3238487133825758,0.30678683529741635,0.6088299113670217,0.27217821892257543
2000-06-10,0.09493763789763451,0.4044396033645443,0.19794671378899031,0.5388305664220832,0.2764550348640391
2000-06-11,0.3828158381750941,0.7244730816312249,0.09734525811047273,0.6916675080063825,0.28073185080550367
2000-06-12,0.47049336892537424,0.25064893472167815,0.29996137799635403,0.5470325657913655,0.28500866674696823
2000-06-13,0.40857183864051,0.48324456981673947,0.23654427969581482,0.6587110644730887,0.2892854826884319
2000-06-14,0.35111326942334653,0.4562109097365845,0.247430681185565,0.649381201510397,0.29356229862989647
2000-06-15,0.21400806568920025,0.3860783742677195,0.27166574108274444,0.6212763587428409,0.29783911457136103
2000-06-16,0.1261920874418088,0.2946294506688856,0.3510322781871726,0.6223903642725668,0.30211593051282515
2000-06-18,0.1635784692279298,0.035912777908443494,0.4556481591146311,0.5194209659742435,0.3106695623957534
2000-06-19,0.18983034538583615,0.035014858338563104,0.4386710893804755,0.5123591935166637,0.31494637833721795
2000-06-20,0.13967638247444167,0.32476681230021165,0.40275090232997446,0.6654595716742896,0.3192231942786825
2000-06-21,0.17632027385707666,0.27238423112065613,0.49871867984992446,0.6542410314989914,0.3235000102201462
2000-06-22,0.10389856675250535,0.33000577217152327,0.5755108678521577,0.6759169197101527,0.32777682616161075
2000-06-23,0.10594123496144177,0.27048529117994546,0.34701631199702765,0.6042784809295496,0.33205364210307486
2000-06-24,0.13514953585279352,0.27441020625698664,0.3289297363694915,0.5932149361402637,0.3363304580445394
2000-06-25,0.1357114606120762,0.4086548487044138,0.42103809314121715,0.7180565776700687,0.34060727398600354
2000-06-26,0.14404196579795375,0.39563608595649546,0.4279986369644283,0.7125051515219871,0.34488408992746766
2000-06-27,0.15427838298629498,0.35857769948470797,0.4754798005324277,0.6997248920336494,0.3491609058689322
2000-06-28,0.27677940420017827,0.44466778029230036,0.3846889259973574,0.7274213448143472,0.3534377218103968
2000-06-29,0.15476425749474623,0.44406963071293204,0.578540747264756,0.7384066208290483,0.35771453775186046
2000-06-30,0.5386657019792097,0.4895861145095094,0.23070117708798865,0.6576336868052056,0.361991353693325
2000-07-01,0.7852928302882637,0.4636917749387852,0.22807070871998564,0.635086143302369,0.3662681696347896
2000-07-02,0.6234000632288912,0.4216347036737781,0.27058601338009103,0.6459450779318617,0.37054498557625326
2000-07-03,0.4047027933380068,0.37211904336334634,0.3600339950956024,0.6748856038224861,0.3748218015177178
2000-07-04,0.34348572961887874,0.3667593120255507,0.3554983676708252,0.6693657310163648,0.37909861745918194
2000-07-05,0.3656951675974227,0.3993089751101975,0.3431870780402615,0.682537759296848,0.3833754334006465
2000-07-06,0.4381641767579066,0.4830267002320464,0.3551487577412526,0.7380434240882495,0.3896372378041648
2000-07-07,0.41921943471100526,0.4594077570580757,0.3820763366898259,0.7349006127580511,0.3958990422076831
2000-07-08,0.30904694784056064,0.4016190366223835,0.39957663755608275,0.7080106069357152,0.40216084661120055
2000-07-09,0.2601093914048856,0.39469118304555173,0.3952932483449305,0.7026631790658905,0.40842265101471886
2000-07-10,0.22718374161971988,0.3813157150996269,0.4119539624062453,0.7003762485127096,0.4146844554182372
2000-07-11,0.2225675829590034,0.33390239318134096,0.36110748490116873,0.6524618147224339,0.42094625982175504
2000-07-12,0.22297273603295473,0.49517855229389196,0.30813776428350137,0.7215512979975618,0.42720806422527335
2000-07-13,0.38313897278379555,0.48262277378478524,0.3385794158172158,0.7302599327385975,0.43346986862879167
2000-07-14,0.49399949817833466,0.5104463464119081,0.332444937243072,0.7438441587226394,0.43973167303231
2000-07-15,0.3467170539326331,0.49964628289328195,0.3613350958645712,0.7502277469444594,0.4459934774358283
2000-07-16,0.32032228431842,0.2869977547056145,0.3328105349303947,0.6047832799678649,0.45225528183934616
2000-07-17,0.5957324110487615,0.4413773181739492,0.26955502320286717,0.6589245125093505,0.45851708624286447
2000-07-18,0.6675670064147877,0.5177643621715535,0.3062373961663427,0.7343993160574822,0.4647788906463828
2000-07-19,0.454285028606629,0.5516927268916628,0.36712054529193033,0.7822185308609149,0.4710406950499002
2000-07-20,0.18947202401855967,0.4493382767011431,0.3755008340870776,0.726744633591477,0.4773024994534185
2000-07-21,0.12931050967707833,0.4136461783836215,0.37995922741907323,0.7079292183044177,0.48356430385693683
2000-07-22,0.053815833070786454,0.4429915671131649,0.27910573435019875,0.6679226620730581,0.4852024737544949
2000-07-23,0.08201430960084952,0.4190458927342501,0.33715701453493296,0.6912682640001329,0.48684064365205293
2000-07-24,0.09700266841507536,0.4238000894506191,0.5244035151774963,0.7352608622328443,0.4884788135496101
2000-07-25,0.0799405423872901,0.433210801431929,0.5491055965497937,0.7378110852365525,0.49011698344716814
2000-07-26,0.07888882721047236,0.36494223583869045,0.6012638368602512,0.687865234800906,0.4917551533447262
2000-07-27,0.10587704528421928,0.3735460063465522,0.4084490406218034,0.6949693133348092,0.49339332324228335
2000-07-28,0.2048210285540847,0.27039767089164635,0.27535252094057805,0.5317361185752203,0.4950314931398414
2000-07-29,0.2262668570035412,0.28305249125986953,0.2854255833992173,0.5561846549246998,0.49666966303739946
2000-07-30,0.14708604429090025,0.42168484172096865,0.25696135980405144,0.6331958612870027,0.4983078329349566
2000-07-31,0.11842966041940194,0.3553341858353132,0.3186369800452615,0.6394818884144866,0.49994600283251467
2000-08-01,0.0886744688535346,0.3355556698749791,0.4143930526582773,0.6754111096907562,0.5015841727300727
2000-08-02,0.13422401942673742,0.6767444128994773,0.24455661963631176,0.7960654742614821,0.5032223426276308
2000-08-03,0.1750202578292884,0.5505457582502341,0.23378423031672968,0.7044352243080507,0.5048605125251879
2000-08-04,0.13640009099424585,0.4220621987870732,0.2781699463437133,0.6528122843650126,0.506498682422746
2000-08-05,0.17667197076856422,0.05982595082464459,0.40708911858773433,0.5095037226240089,0.5081368523203031
2000-08-06,0.25168009461765345,0.31669024014821556,0.31871189217117013,0.6137871920313178,0.5097750222178612
2000-08-07,0.24057753059580703,0.2907128166954287,0.35510267971862863,0.6224687938640274,0.5114131921154192
2000-08-08,0.2124063085682108,0.20402512020108177,0.5501314442839532,0.6121731305042719,0.5130513620129773
2000-08-09,0.17052150807773125,0.2127611344393453,0.5462384385647691,0.617769443850152,0.5146895319105353
2000-08-11,0.25139453316363436,0.6638382158619406,0.12453842647603941,0.6749296579145256,0.5179658717056497
2000-08-12,0.3690659067965662,0.6689627352351267,0.12137278375419569,0.6751960380803903,0.5196040416032077
2000-08-13,0.3454740836116152,0.6008446126567732,0.18374281286064403,0.6935344980335096,0.5212422115007658
2000-08-14,0.2735819956016882,0.5304791475993906,0.24087851189805487,0.6965138521618662,0.5228803813983238
2000-08-16,0.36987402274182163,0.42411151384423795,0.22798947942132636,0.603003675124604,0.526156721193439
2000-08-17,0.5403473653251194,0.4220179566968374,0.23864398147692478,0.6139895517201925,0.5277948910909971
2000-08-18,0.3690226482457228,0.38634625335403006,0.2510373315867991,0.5996411371799434,0.5294330609885542
2000-08-19,0.4762983810549741,0.6620337029942706,0.1960628626944838,0.7498881429448705,0.5310712308861123
2000-08-20,0.5280617833021592,0.5511939760007378,0.2376968491708874,0.7081957521600483,0.5327094007836704
2000-08-21,0.3023131923941419,0.46661848143108664,0.2405650610625768,0.6503480309758994,0.5343475706812284
2000-08-22,0.22661817089295175,0.3769824112640747,0.31834116836730275,0.6533656476832359,0.5359857405787865
2000-08-23,0.20528156086100166,0.282666186828587,0.4882994189430345,0.6594935804528994,0.5376239104763436
2000-08-24,0.21635651545283308,0.36736250856780384,0.3320093755511345,0.6562425169043324,0.5392620803739017
2000-08-25,0.222912269349051,0.41623655164626916,0.27030181743259446,0.6418501697183195,0.5409002502714588
2000-08-26,0.19494580422799263,0.3728015110600418,0.27091912695397197,0.610656043754939,0.5425384201690169
2000-08-27,0.19140769210716585,0.42260253120447366,0.2649242851550936,0.6414898304025869,0.5441765900665749
2000-08-28,0.21658432251559076,0.43991449855672904,0.24720820361670043,0.6370498656881936,0.545814759964133
2000-08-29,0.24559363500954692,0.29855825487576193,0.2857608529053347,0.5691790645991559,0.5474529298616901
2000-08-30,0.1945380500689091,0.3048661609719021,0.2945524248052468,0.5835617923731906,0.5490910997592482
2000-08-31,0.12837396895788963,0.35328312624991876,0.2562721304506329,0.5788133776425055,0.5507292696568062
2000-09-01,0.20304221268845937,0.42112415823211125,0.3748516363656057,0.710240581926018,0.5523674395543634
2000-09-02,0.2595439372704123,0.2263121462635002,0.3822266545720262,0.5984931112836129,0.5540056094519215
2000-09-03,0.1932911526009959,0.2518201267545932,0.3252368216784875,0.5742366019496117,0.5556437793494795
2000-09-04,0.11771379262560393,0.32046544129449406,0.3596380757057933,0.643501224202499,0.5572819492470367
2000-09-05,0.09629594960460724,0.20372142607678612,0.35775818682115995,0.568182762585406,0.5589201191445947
2000-09-07,0.17235608057949348,0.17499936946583555,0.5541282915615018,0.5951993034809147,0.5621964589397108
2000-09-08,0.17964316596644733,0.17820702443767095,0.5646218891026001,0.5941228390434401,0.563834628837268
2000-09-10,0.16151475517328806,0.24847255533189694,0.2997228579746841,0.5449600380263544,0.5671109686323832
2000-09-11,0.1403021159959595,0.2511034743733048,0.3075350678014468,0.5560440366806063,0.5687491385299412
2000-09-12,0.10513657885741799,0.43988104770255665,0.2052423834356245,0.5863378160197907,0.5703873084274993
2000-09-13,0.17414029434060102,0.25449282633739223,0.2918764558779875,0.5402329739285471,0.5720254783250573
2000-09-14,0.1353219842852401,0.34857132669816715,0.4009581207426165,0.6783922112852006,0.5736636482226145
2000-09-15,0.1382354744914084,0.2874857479141666,0.3106075779136577,0.5864088616419731,0.5753018181201726
2000-09-16,0.199552025385602,0.037384993416010814,0.4270334069997046,0.5078920402773717,0.5769399880177297
2000-09-17,0.18688156330073055,0.0368774717617491,0.46320390727672167,0.5221458646606854,0.5785781579152878
2000-09-18,0.13136327505969433,0.4972772842246217,0.3211173935779853,0.7301452006434944,0.5802163278128458
2000-09-19,0.09859078634465668,0.4690589995606037,0.4041031627669089,0.747245877093969,0.5818544977104039
2000-09-20,0.14319989714630438,0.017771419752004358,0.46700352106070575,0.5124943872726002,0.5834926676079619
2000-09-21,0.14729708477294326,0.021478948707549184,0.47450686063692415,0.5161910414735562,0.5851308375055191
2000-09-22,0.10916520412753526,0.2707415911447103,0.45513207751015505,0.6493175775563178,0.5867690074030771
2000-09-23,0.09041292084127545,0.918444000072594,0.6332884913720815,0.988143737017158,0.5884071773006343
2000-09-24,0.24168297117432372,0.2617433329943798,0.3137799743926619,0.570613325144556,0.5900453471981923
2000-09-25,0.2504499693493607,0.04413615174180191,0.3779557838582767,0.4710418350396537,0.5916835170957504
2000-09-26,0.5518462773614449,0.3258464818626726,0.3892277337265846,0.6608927186214149,0.5933216869933085
2000-09-27,0.565444671767735,0.3222823833325126,0.38564306682145283,0.6573112311754755,0.5949598568908656
2000-09-28,0.25021566074437795,0.3153301510547738,0.4053773557868396,0.6610095424438015,0.5965980267884237
2000-09-29,0.25306419101499034,0.32937299188738356,0.44388486156331863,0.6793790751795963,0.5982361966859817
2000-09-30,0.18317184698805006,0.2926263216406263,0.5331262919576192,0.6633576150191315,0.5998743665835389
